subject_id,variant,outcome,device_type,user_tenure_days,cart_value,is_returning_user,pre_experiment_outcome,date
ecom_006117,0,0.0,2.0,3.0,0.0,0.0,0.0,2024-01-11
ecom_002483,0,0.0,1.0,30.0,4.95,0.0,0.0,2024-01-06
ecom_002882,1,0.0,0.0,9.0,33.04,0.0,0.0,2024-01-18
ecom_005561,0,0.0,2.0,81.0,109.03,1.0,0.0,2024-01-07
ecom_000763,1,0.0,2.0,37.0,71.94,1.0,0.0,2024-01-09
ecom_006481,0,0.0,0.0,10.0,78.54,1.0,0.0,2024-01-23
ecom_001616,1,0.0,0.0,29.0,7.18,0.0,0.0,2024-01-19
ecom_001222,0,0.0,2.0,39.0,0.0,1.0,0.0,2024-01-13
ecom_008664,0,0.0,0.0,4.0,20.53,0.0,0.0,2024-01-24
ecom_006221,0,0.0,0.0,53.0,0.0,0.0,0.0,2024-01-12
ecom_001576,0,0.0,1.0,116.0,76.25,1.0,0.0,2024-01-12
ecom_009391,0,0.0,2.0,37.0,55.38,1.0,0.0,2024-01-26
ecom_006350,1,1.0,2.0,55.0,0.0,1.0,0.0,2024-01-27
ecom_003782,1,0.0,1.0,28.0,10.54,0.0,0.0,2024-01-12
ecom_004374,0,0.0,0.0,42.0,18.95,1.0,0.0,2024-01-15
ecom_000708,1,0.0,1.0,57.0,25.88,1.0,1.0,2024-01-24
ecom_000509,0,0.0,2.0,136.0,96.28,1.0,0.0,2024-01-16
ecom_002954,1,0.0,2.0,6.0,0.0,0.0,0.0,2024-01-16
ecom_007537,1,0.0,0.0,39.0,9.41,1.0,0.0,2024-01-22
ecom_006338,1,1.0,1.0,11.0,0.0,0.0,0.0,2024-01-18
ecom_008922,1,0.0,0.0,5.0,87.5,0.0,0.0,2024-01-16
ecom_007063,1,0.0,0.0,116.0,10.91,1.0,1.0,2024-01-30
ecom_007162,0,0.0,0.0,74.0,49.59,0.0,0.0,2024-01-11
ecom_007371,1,0.0,2.0,60.0,17.27,0.0,0.0,2024-01-23
ecom_006828,1,0.0,1.0,19.0,22.22,1.0,0.0,2024-01-30
ecom_003615,1,1.0,2.0,29.0,22.25,0.0,0.0,2024-01-20
ecom_004656,0,0.0,0.0,16.0,11.87,0.0,0.0,2024-01-01
ecom_006975,0,1.0,1.0,40.0,16.43,0.0,0.0,2024-01-17
ecom_004350,0,0.0,0.0,159.0,19.21,1.0,0.0,2024-01-22
ecom_000711,0,0.0,2.0,54.0,35.0,1.0,0.0,2024-01-26
ecom_006478,0,0.0,1.0,46.0,22.63,1.0,0.0,2024-01-19
ecom_009129,1,0.0,0.0,15.0,0.0,0.0,0.0,2024-01-24
ecom_008204,0,0.0,0.0,14.0,92.07,0.0,0.0,2024-01-14
ecom_009203,1,0.0,2.0,108.0,16.67,0.0,0.0,2024-01-17
ecom_000712,0,0.0,0.0,97.0,13.36,1.0,0.0,2024-01-20
ecom_009112,0,0.0,1.0,66.0,132.39,1.0,0.0,2024-01-02
ecom_001245,1,0.0,2.0,53.0,38.07,1.0,0.0,2024-01-05
ecom_009785,0,0.0,2.0,56.0,34.48,1.0,0.0,2024-01-13
ecom_006848,0,0.0,1.0,14.0,19.82,0.0,0.0,2024-01-05
ecom_005133,1,0.0,1.0,85.0,12.12,1.0,0.0,2024-01-20
ecom_000715,1,0.0,1.0,36.0,55.88,1.0,0.0,2024-01-10
ecom_003463,1,0.0,2.0,6.0,21.29,0.0,0.0,2024-01-08
ecom_004394,1,0.0,2.0,109.0,0.0,1.0,0.0,2024-01-14
ecom_004568,0,0.0,0.0,19.0,74.38,1.0,1.0,2024-01-09
ecom_008803,1,1.0,2.0,104.0,11.41,1.0,0.0,2024-01-15
ecom_008489,0,0.0,2.0,2.0,65.88,0.0,0.0,2024-01-25
ecom_007701,1,0.0,2.0,40.0,21.09,1.0,0.0,2024-01-12
ecom_000212,0,0.0,0.0,14.0,26.8,0.0,0.0,2024-01-27
ecom_009767,1,0.0,0.0,6.0,24.92,0.0,0.0,2024-01-25
ecom_006838,0,0.0,1.0,1.0,84.25,0.0,0.0,2024-01-08
ecom_001010,0,0.0,2.0,33.0,39.0,0.0,0.0,2024-01-30
ecom_000323,1,0.0,2.0,123.0,48.69,1.0,0.0,2024-01-08
ecom_005396,0,0.0,2.0,14.0,18.34,0.0,0.0,2024-01-07
ecom_005990,1,0.0,0.0,45.0,0.0,0.0,0.0,2024-01-25
ecom_003172,1,0.0,2.0,44.0,0.0,1.0,0.0,2024-01-02
ecom_000334,1,0.0,2.0,34.0,23.31,0.0,0.0,2024-01-08
ecom_008305,1,0.0,0.0,3.0,19.17,0.0,0.0,2024-01-03
ecom_002210,1,0.0,2.0,134.0,13.54,1.0,0.0,2024-01-08
ecom_004271,1,0.0,1.0,77.0,91.85,1.0,0.0,2024-01-12
ecom_006740,1,0.0,1.0,30.0,64.51,0.0,0.0,2024-01-09
ecom_000233,1,0.0,1.0,13.0,82.61,0.0,0.0,2024-01-08
ecom_005950,1,0.0,0.0,49.0,0.0,1.0,0.0,2024-01-02
ecom_005737,1,0.0,2.0,98.0,0.0,1.0,0.0,2024-01-24
ecom_007921,1,0.0,1.0,4.0,0.0,0.0,0.0,2024-01-08
ecom_002348,1,0.0,0.0,1.0,56.8,0.0,0.0,2024-01-16
ecom_002036,0,0.0,0.0,36.0,17.55,1.0,0.0,2024-01-20
ecom_007484,1,1.0,1.0,47.0,0.0,1.0,0.0,2024-01-19
ecom_006006,1,0.0,1.0,3.0,25.84,0.0,0.0,2024-01-04
ecom_004553,1,0.0,2.0,8.0,29.49,0.0,0.0,2024-01-03
ecom_008072,0,0.0,2.0,28.0,38.09,0.0,0.0,2024-01-10
ecom_001458,1,0.0,1.0,161.0,118.31,1.0,0.0,2024-01-17
ecom_003288,0,0.0,2.0,108.0,33.97,0.0,0.0,2024-01-19
ecom_003064,0,0.0,1.0,116.0,0.0,1.0,0.0,2024-01-01
ecom_009436,0,0.0,0.0,17.0,0.0,0.0,0.0,2024-01-15
ecom_000774,0,0.0,0.0,13.0,0.0,0.0,0.0,2024-01-30
ecom_006832,0,0.0,2.0,122.0,22.72,1.0,0.0,2024-01-01
ecom_000871,0,1.0,2.0,35.0,60.56,1.0,0.0,2024-01-12
ecom_008749,1,0.0,2.0,79.0,47.47,1.0,1.0,2024-01-29
ecom_001263,0,0.0,1.0,16.0,0.0,0.0,0.0,2024-01-01
ecom_004833,1,0.0,1.0,103.0,51.52,1.0,0.0,2024-01-05
ecom_003894,0,0.0,2.0,155.0,0.0,1.0,0.0,2024-01-22
ecom_006323,0,0.0,2.0,50.0,11.81,1.0,0.0,2024-01-13
ecom_009212,1,0.0,2.0,165.0,0.0,1.0,0.0,2024-01-03
ecom_007019,0,0.0,0.0,21.0,37.94,0.0,0.0,2024-01-18
ecom_001220,1,0.0,0.0,89.0,50.81,1.0,0.0,2024-01-07
ecom_001446,1,0.0,2.0,122.0,51.59,1.0,0.0,2024-01-29
ecom_003184,0,0.0,2.0,77.0,39.03,0.0,0.0,2024-01-24
ecom_000408,0,0.0,0.0,1.0,34.01,0.0,0.0,2024-01-12
ecom_004344,0,1.0,0.0,53.0,0.0,1.0,1.0,2024-01-22
ecom_003021,0,0.0,1.0,199.0,40.43,1.0,0.0,2024-01-28
ecom_002303,1,1.0,2.0,82.0,22.08,1.0,0.0,2024-01-03
ecom_006271,1,0.0,0.0,128.0,0.0,1.0,0.0,2024-01-17
ecom_008280,1,0.0,1.0,94.0,65.67,1.0,0.0,2024-01-06
ecom_006641,0,0.0,0.0,54.0,19.97,1.0,1.0,2024-01-15
ecom_006955,1,0.0,1.0,32.0,19.09,0.0,0.0,2024-01-30
ecom_002109,1,0.0,2.0,26.0,47.14,0.0,0.0,2024-01-28
ecom_005351,0,0.0,2.0,12.0,8.61,0.0,0.0,2024-01-05
ecom_009683,1,1.0,1.0,22.0,12.39,0.0,0.0,2024-01-29
ecom_008343,0,0.0,2.0,94.0,26.66,1.0,0.0,2024-01-26
ecom_004549,0,0.0,2.0,14.0,0.0,0.0,0.0,2024-01-29
ecom_001880,0,0.0,1.0,14.0,61.3,0.0,0.0,2024-01-06
ecom_005945,1,0.0,1.0,33.0,0.0,1.0,0.0,2024-01-28
ecom_001737,0,0.0,1.0,6.0,146.3,0.0,0.0,2024-01-18
ecom_007793,1,0.0,2.0,168.0,25.38,1.0,0.0,2024-01-11
ecom_005212,0,0.0,0.0,65.0,0.0,1.0,0.0,2024-01-09
ecom_003208,0,0.0,0.0,158.0,39.03,1.0,0.0,2024-01-21
ecom_007082,1,0.0,0.0,17.0,0.0,1.0,0.0,2024-01-02
ecom_002055,0,0.0,0.0,78.0,0.0,0.0,0.0,2024-01-22
ecom_001688,1,0.0,0.0,97.0,47.14,1.0,0.0,2024-01-06
ecom_004779,1,0.0,0.0,53.0,88.26,1.0,0.0,2024-01-17
ecom_007475,1,0.0,0.0,14.0,62.45,0.0,0.0,2024-01-09
ecom_007876,0,0.0,2.0,3.0,0.0,0.0,0.0,2024-01-11
ecom_006749,0,0.0,1.0,21.0,0.0,0.0,0.0,2024-01-21
ecom_008555,0,0.0,0.0,37.0,7.7,1.0,0.0,2024-01-15
ecom_008122,1,0.0,0.0,155.0,4.85,1.0,0.0,2024-01-10
ecom_006990,0,0.0,0.0,72.0,0.0,1.0,0.0,2024-01-05
ecom_008266,1,0.0,0.0,177.0,35.71,1.0,0.0,2024-01-30
ecom_008539,0,0.0,1.0,131.0,70.85,0.0,0.0,2024-01-17
ecom_003392,0,0.0,1.0,7.0,20.09,0.0,1.0,2024-01-01
ecom_006325,0,0.0,2.0,37.0,0.0,1.0,0.0,2024-01-23
ecom_003528,1,1.0,2.0,11.0,0.0,0.0,0.0,2024-01-28
ecom_004604,1,0.0,2.0,37.0,21.41,1.0,0.0,2024-01-26
ecom_007023,1,0.0,2.0,55.0,21.38,1.0,0.0,2024-01-04
ecom_006321,1,0.0,0.0,117.0,45.26,0.0,0.0,2024-01-18
ecom_000745,0,0.0,1.0,28.0,10.65,0.0,0.0,2024-01-13
ecom_000710,1,0.0,0.0,42.0,26.89,1.0,0.0,2024-01-07
ecom_000379,0,0.0,2.0,27.0,0.0,0.0,0.0,2024-01-30
ecom_008782,0,0.0,1.0,40.0,34.47,0.0,0.0,2024-01-18
ecom_003011,1,0.0,1.0,327.0,43.5,1.0,0.0,2024-01-11
ecom_008858,0,0.0,0.0,34.0,0.0,0.0,0.0,2024-01-30
ecom_007152,1,1.0,1.0,161.0,10.54,0.0,0.0,2024-01-28
ecom_008566,1,0.0,2.0,34.0,21.98,1.0,1.0,2024-01-22
ecom_003497,0,0.0,1.0,16.0,26.77,0.0,0.0,2024-01-09
ecom_003889,1,0.0,1.0,1.0,0.0,0.0,0.0,2024-01-01
ecom_004484,0,1.0,1.0,123.0,11.25,1.0,0.0,2024-01-10
ecom_004011,0,0.0,2.0,32.0,25.49,1.0,0.0,2024-01-18
ecom_002619,1,0.0,2.0,50.0,28.95,1.0,0.0,2024-01-16
ecom_006670,0,0.0,2.0,65.0,18.96,1.0,0.0,2024-01-22
ecom_006512,0,0.0,1.0,23.0,6.17,0.0,0.0,2024-01-16
ecom_003467,1,0.0,2.0,46.0,11.76,1.0,0.0,2024-01-09
ecom_001313,1,0.0,0.0,37.0,0.0,1.0,0.0,2024-01-17
ecom_008605,0,0.0,0.0,58.0,91.57,1.0,0.0,2024-01-06
ecom_002069,1,0.0,0.0,25.0,15.61,0.0,0.0,2024-01-11
ecom_002982,1,0.0,0.0,27.0,96.28,0.0,1.0,2024-01-12
ecom_005914,0,0.0,2.0,53.0,33.35,1.0,0.0,2024-01-04
ecom_009170,1,1.0,0.0,12.0,53.3,0.0,0.0,2024-01-26
ecom_001285,0,0.0,1.0,169.0,25.91,1.0,1.0,2024-01-04
ecom_008990,1,0.0,0.0,29.0,23.15,0.0,0.0,2024-01-18
ecom_008429,0,0.0,2.0,14.0,0.0,0.0,0.0,2024-01-01
ecom_001349,0,0.0,0.0,39.0,98.02,0.0,0.0,2024-01-16
ecom_002611,0,1.0,0.0,64.0,11.97,1.0,0.0,2024-01-21
ecom_009494,0,0.0,1.0,88.0,9.42,1.0,0.0,2024-01-27
ecom_003668,1,0.0,0.0,71.0,12.48,1.0,0.0,2024-01-26
ecom_002221,0,0.0,0.0,69.0,28.99,1.0,0.0,2024-01-03
ecom_000427,1,0.0,0.0,1.0,17.61,0.0,0.0,2024-01-22
ecom_000653,1,0.0,1.0,1.0,16.91,1.0,0.0,2024-01-05
ecom_009913,1,0.0,2.0,1.0,41.07,0.0,0.0,2024-01-03
ecom_003535,1,0.0,0.0,47.0,28.62,1.0,0.0,2024-01-08
ecom_007736,1,0.0,1.0,7.0,103.35,0.0,0.0,2024-01-03
ecom_003245,0,0.0,0.0,26.0,100.03,0.0,0.0,2024-01-30
ecom_004740,1,0.0,0.0,125.0,17.67,1.0,0.0,2024-01-01
ecom_009068,0,0.0,0.0,33.0,23.15,1.0,0.0,2024-01-13
ecom_004099,0,0.0,2.0,158.0,0.0,1.0,0.0,2024-01-19
ecom_004100,0,0.0,0.0,9.0,31.66,0.0,0.0,2024-01-03
ecom_006959,0,0.0,0.0,49.0,0.0,1.0,0.0,2024-01-29
ecom_000611,1,0.0,0.0,24.0,20.0,0.0,0.0,2024-01-30
ecom_004288,1,0.0,1.0,8.0,74.09,0.0,0.0,2024-01-13
ecom_008570,1,0.0,2.0,21.0,21.93,0.0,0.0,2024-01-26
ecom_009712,1,0.0,1.0,36.0,0.0,1.0,0.0,2024-01-13
ecom_001543,0,0.0,2.0,28.0,22.2,0.0,0.0,2024-01-01
ecom_009535,0,0.0,2.0,25.0,53.53,0.0,0.0,2024-01-20
ecom_003853,0,0.0,2.0,97.0,0.0,1.0,0.0,2024-01-13
ecom_000554,1,0.0,2.0,71.0,51.53,1.0,0.0,2024-01-18
ecom_006365,1,0.0,0.0,3.0,14.09,0.0,0.0,2024-01-13
ecom_000511,1,0.0,1.0,24.0,40.15,1.0,0.0,2024-01-08
ecom_003206,0,0.0,0.0,80.0,44.83,1.0,0.0,2024-01-18
ecom_008084,1,0.0,0.0,36.0,1.81,1.0,0.0,2024-01-08
ecom_000967,1,0.0,0.0,15.0,0.0,0.0,0.0,2024-01-12
ecom_006043,1,0.0,2.0,79.0,9.35,1.0,0.0,2024-01-01
ecom_006879,1,0.0,2.0,53.0,64.03,1.0,0.0,2024-01-17
ecom_006775,0,0.0,2.0,26.0,9.88,0.0,0.0,2024-01-22
ecom_003295,0,0.0,1.0,50.0,19.75,1.0,0.0,2024-01-17
ecom_008701,1,0.0,0.0,88.0,73.63,1.0,0.0,2024-01-03
ecom_003429,0,1.0,1.0,147.0,0.0,1.0,0.0,2024-01-25
ecom_008870,1,0.0,0.0,42.0,29.24,1.0,0.0,2024-01-29
ecom_006962,1,0.0,2.0,18.0,0.0,1.0,0.0,2024-01-23
ecom_002088,1,0.0,0.0,7.0,32.05,0.0,0.0,2024-01-15
ecom_008499,0,0.0,2.0,24.0,37.51,0.0,0.0,2024-01-29
ecom_006162,0,0.0,0.0,52.0,52.14,1.0,0.0,2024-01-24
ecom_003210,0,1.0,2.0,60.0,0.0,1.0,0.0,2024-01-26
ecom_009200,0,0.0,0.0,61.0,27.35,1.0,0.0,2024-01-10
ecom_006605,0,0.0,1.0,55.0,0.0,1.0,0.0,2024-01-20
ecom_001109,0,0.0,0.0,67.0,21.68,1.0,0.0,2024-01-18
ecom_005728,0,0.0,2.0,152.0,19.0,1.0,0.0,2024-01-06
ecom_007829,1,0.0,2.0,3.0,80.8,0.0,0.0,2024-01-24
ecom_001038,1,0.0,2.0,5.0,0.0,0.0,0.0,2024-01-01
ecom_001194,0,0.0,0.0,25.0,19.71,0.0,0.0,2024-01-15
ecom_004474,0,0.0,2.0,35.0,12.59,1.0,0.0,2024-01-09
ecom_009874,1,0.0,2.0,78.0,26.16,1.0,0.0,2024-01-30
ecom_002122,1,0.0,2.0,26.0,61.54,0.0,0.0,2024-01-21
ecom_004982,0,0.0,0.0,93.0,0.0,1.0,0.0,2024-01-24
ecom_008973,1,0.0,2.0,85.0,77.5,1.0,0.0,2024-01-13
ecom_005700,0,0.0,0.0,65.0,48.47,1.0,0.0,2024-01-24
ecom_000934,1,0.0,0.0,26.0,19.33,0.0,0.0,2024-01-16
ecom_006101,1,0.0,1.0,93.0,0.0,1.0,0.0,2024-01-28
ecom_004689,0,0.0,2.0,48.0,21.94,1.0,1.0,2024-01-13
ecom_000394,1,0.0,2.0,7.0,40.12,0.0,0.0,2024-01-19
ecom_004685,0,0.0,2.0,62.0,32.19,1.0,0.0,2024-01-24
ecom_008776,1,0.0,2.0,109.0,26.72,1.0,0.0,2024-01-01
ecom_009165,0,0.0,1.0,25.0,26.61,1.0,0.0,2024-01-11
ecom_005980,0,0.0,2.0,17.0,3.37,0.0,0.0,2024-01-13
ecom_009942,0,0.0,1.0,7.0,0.0,0.0,0.0,2024-01-16
ecom_002191,0,0.0,2.0,19.0,12.75,0.0,0.0,2024-01-04
ecom_001297,1,0.0,2.0,35.0,73.48,1.0,0.0,2024-01-01
ecom_005044,0,0.0,2.0,107.0,51.15,1.0,0.0,2024-01-02
ecom_001162,0,0.0,0.0,8.0,21.9,0.0,0.0,2024-01-12
ecom_004254,1,0.0,2.0,25.0,14.76,0.0,0.0,2024-01-29
ecom_006372,0,0.0,0.0,64.0,19.82,1.0,0.0,2024-01-05
ecom_001527,1,0.0,2.0,19.0,39.29,1.0,0.0,2024-01-08
ecom_004342,1,0.0,1.0,3.0,43.42,0.0,0.0,2024-01-27
ecom_002030,1,0.0,2.0,95.0,0.0,1.0,0.0,2024-01-03
ecom_003060,0,0.0,2.0,10.0,24.65,0.0,0.0,2024-01-06
ecom_000058,0,0.0,0.0,78.0,40.58,1.0,0.0,2024-01-07
ecom_002405,0,0.0,2.0,107.0,0.0,1.0,0.0,2024-01-22
ecom_005006,0,1.0,1.0,13.0,12.08,0.0,0.0,2024-01-24
ecom_006157,0,0.0,0.0,35.0,19.03,0.0,0.0,2024-01-12
ecom_007375,0,0.0,0.0,18.0,0.0,0.0,0.0,2024-01-23
ecom_004506,0,0.0,2.0,9.0,16.45,0.0,0.0,2024-01-16
ecom_005214,1,0.0,2.0,11.0,0.0,0.0,0.0,2024-01-10
ecom_006029,1,0.0,0.0,46.0,22.64,1.0,0.0,2024-01-10
ecom_001780,1,0.0,0.0,27.0,0.0,0.0,0.0,2024-01-25
ecom_005447,0,0.0,2.0,79.0,159.92,1.0,0.0,2024-01-18
ecom_004606,0,1.0,2.0,187.0,0.0,1.0,1.0,2024-01-13
ecom_006914,0,0.0,0.0,134.0,17.94,1.0,0.0,2024-01-21
ecom_000676,1,0.0,0.0,22.0,20.71,0.0,0.0,2024-01-01
ecom_003582,1,0.0,1.0,28.0,88.21,1.0,0.0,2024-01-04
ecom_003653,1,0.0,2.0,142.0,23.68,1.0,0.0,2024-01-07
ecom_007920,0,0.0,0.0,46.0,77.78,1.0,0.0,2024-01-21
ecom_009499,0,0.0,0.0,48.0,124.66,1.0,0.0,2024-01-04
ecom_002732,1,0.0,2.0,10.0,0.0,0.0,0.0,2024-01-29
ecom_004787,0,0.0,2.0,18.0,104.14,0.0,0.0,2024-01-21
ecom_002754,0,1.0,0.0,11.0,0.0,0.0,0.0,2024-01-12
ecom_002337,0,0.0,0.0,10.0,30.78,0.0,0.0,2024-01-17
ecom_003643,1,0.0,0.0,4.0,34.83,0.0,0.0,2024-01-19
ecom_007737,0,0.0,1.0,162.0,0.0,1.0,0.0,2024-01-17
ecom_005516,0,0.0,0.0,118.0,15.17,1.0,0.0,2024-01-28
ecom_005246,0,0.0,1.0,16.0,53.7,0.0,0.0,2024-01-29
ecom_000866,1,0.0,2.0,167.0,15.31,1.0,0.0,2024-01-19
ecom_004447,0,0.0,2.0,69.0,16.88,1.0,0.0,2024-01-07
ecom_005071,1,0.0,2.0,124.0,0.0,1.0,1.0,2024-01-16
ecom_004881,1,0.0,0.0,88.0,0.0,1.0,0.0,2024-01-24
ecom_009510,1,0.0,2.0,109.0,54.17,1.0,0.0,2024-01-27
ecom_003002,1,0.0,0.0,185.0,356.71,1.0,0.0,2024-01-15
ecom_002225,1,0.0,2.0,3.0,17.79,0.0,0.0,2024-01-29
ecom_009056,0,0.0,0.0,35.0,19.77,1.0,0.0,2024-01-29
ecom_004826,1,0.0,2.0,38.0,20.41,1.0,1.0,2024-01-24
ecom_007621,0,0.0,2.0,19.0,17.82,0.0,0.0,2024-01-15
ecom_009689,1,0.0,0.0,3.0,42.09,0.0,0.0,2024-01-18
ecom_005500,1,0.0,1.0,162.0,556.56,1.0,0.0,2024-01-12
ecom_009700,1,0.0,1.0,1.0,0.0,0.0,1.0,2024-01-05
ecom_008478,0,0.0,2.0,112.0,65.19,1.0,0.0,2024-01-26
ecom_005502,0,0.0,0.0,218.0,14.39,1.0,0.0,2024-01-29
ecom_001210,1,0.0,2.0,40.0,32.55,1.0,0.0,2024-01-22
ecom_009083,0,0.0,0.0,73.0,90.45,0.0,0.0,2024-01-01
ecom_002288,1,0.0,2.0,1.0,31.13,0.0,0.0,2024-01-28
ecom_002183,0,0.0,0.0,2.0,51.69,0.0,0.0,2024-01-09
ecom_002862,1,1.0,1.0,35.0,0.0,1.0,0.0,2024-01-10
ecom_006861,1,0.0,0.0,1.0,76.12,0.0,0.0,2024-01-23
ecom_002362,0,0.0,2.0,60.0,49.52,0.0,0.0,2024-01-10
ecom_008463,1,0.0,2.0,80.0,39.41,1.0,0.0,2024-01-26
ecom_006332,0,0.0,1.0,16.0,0.0,0.0,0.0,2024-01-09
ecom_004064,0,0.0,2.0,169.0,54.82,1.0,0.0,2024-01-16
ecom_009546,0,0.0,2.0,9.0,32.52,0.0,0.0,2024-01-11
ecom_000617,0,0.0,2.0,50.0,11.42,1.0,0.0,2024-01-29
ecom_003281,1,0.0,0.0,49.0,0.0,1.0,0.0,2024-01-23
ecom_005226,0,0.0,2.0,3.0,0.0,0.0,0.0,2024-01-06
ecom_003397,1,0.0,2.0,41.0,34.68,1.0,0.0,2024-01-03
ecom_003065,0,0.0,2.0,28.0,23.63,0.0,0.0,2024-01-23
ecom_000766,0,0.0,0.0,71.0,0.0,1.0,0.0,2024-01-04
ecom_007078,0,0.0,2.0,55.0,0.0,1.0,0.0,2024-01-19
ecom_005279,1,0.0,0.0,29.0,28.96,1.0,0.0,2024-01-23
ecom_004149,1,0.0,1.0,26.0,0.0,0.0,0.0,2024-01-25
ecom_001144,1,0.0,2.0,71.0,0.0,1.0,0.0,2024-01-17
ecom_004248,1,0.0,1.0,3.0,10.68,0.0,0.0,2024-01-12
ecom_004110,1,0.0,1.0,75.0,33.68,0.0,0.0,2024-01-12
ecom_000462,1,0.0,2.0,8.0,0.0,0.0,0.0,2024-01-12
ecom_002932,0,0.0,2.0,53.0,55.22,1.0,0.0,2024-01-27
ecom_004623,1,0.0,0.0,150.0,103.39,1.0,0.0,2024-01-03
ecom_003813,0,0.0,2.0,9.0,0.0,1.0,0.0,2024-01-30
ecom_006308,0,0.0,2.0,63.0,36.06,1.0,0.0,2024-01-25
ecom_004341,1,0.0,2.0,3.0,47.79,0.0,0.0,2024-01-13
ecom_005300,0,0.0,1.0,70.0,0.0,1.0,0.0,2024-01-19
ecom_006804,0,0.0,2.0,243.0,86.21,1.0,0.0,2024-01-12
ecom_003282,0,0.0,1.0,19.0,0.0,1.0,0.0,2024-01-05
ecom_002574,1,0.0,1.0,6.0,332.89,0.0,0.0,2024-01-02
ecom_007961,0,1.0,2.0,84.0,37.37,1.0,0.0,2024-01-30
ecom_007879,0,0.0,2.0,20.0,29.65,0.0,0.0,2024-01-03
ecom_000828,0,0.0,2.0,32.0,23.07,0.0,0.0,2024-01-29
ecom_006486,0,0.0,2.0,27.0,0.0,0.0,0.0,2024-01-04
ecom_007599,0,0.0,0.0,78.0,31.69,1.0,0.0,2024-01-06
ecom_002540,1,0.0,2.0,88.0,10.55,0.0,0.0,2024-01-23
ecom_005746,1,0.0,2.0,34.0,8.64,1.0,0.0,2024-01-24
ecom_008526,0,0.0,0.0,10.0,16.97,0.0,0.0,2024-01-30
ecom_009566,0,0.0,0.0,7.0,30.82,1.0,0.0,2024-01-24
ecom_003742,1,0.0,2.0,35.0,0.0,1.0,0.0,2024-01-03
ecom_007498,1,0.0,1.0,62.0,34.95,1.0,0.0,2024-01-28
ecom_003524,0,0.0,0.0,25.0,67.74,0.0,0.0,2024-01-23
ecom_000020,0,0.0,1.0,30.0,52.6,0.0,0.0,2024-01-04
ecom_001915,1,0.0,2.0,15.0,86.25,0.0,0.0,2024-01-06
ecom_006571,1,1.0,2.0,71.0,14.45,1.0,0.0,2024-01-04
ecom_009018,1,0.0,2.0,6.0,20.57,0.0,0.0,2024-01-17
ecom_002012,1,0.0,0.0,34.0,40.67,1.0,0.0,2024-01-17
ecom_005405,0,0.0,2.0,43.0,31.56,1.0,0.0,2024-01-15
ecom_001295,0,0.0,2.0,39.0,108.86,0.0,0.0,2024-01-22
ecom_003745,0,0.0,0.0,8.0,18.55,0.0,0.0,2024-01-01
ecom_000591,0,0.0,1.0,191.0,22.13,1.0,0.0,2024-01-18
ecom_001406,1,0.0,0.0,10.0,77.94,0.0,0.0,2024-01-12
ecom_000221,1,1.0,1.0,75.0,22.13,0.0,1.0,2024-01-04
ecom_005617,1,0.0,2.0,15.0,43.11,0.0,0.0,2024-01-17
ecom_006248,1,0.0,0.0,32.0,25.52,1.0,0.0,2024-01-07
ecom_004418,0,0.0,0.0,59.0,11.0,1.0,0.0,2024-01-05
ecom_000858,0,0.0,0.0,32.0,74.8,0.0,1.0,2024-01-10
ecom_001783,1,0.0,0.0,32.0,52.01,1.0,0.0,2024-01-01
ecom_007259,0,0.0,2.0,108.0,19.43,1.0,0.0,2024-01-01
ecom_006856,0,0.0,2.0,133.0,40.09,1.0,0.0,2024-01-27
ecom_001954,1,0.0,0.0,80.0,55.02,1.0,0.0,2024-01-08
ecom_001746,0,0.0,2.0,10.0,23.1,0.0,0.0,2024-01-17
ecom_003132,1,0.0,2.0,246.0,0.0,1.0,0.0,2024-01-12
ecom_008036,1,1.0,2.0,89.0,22.76,1.0,0.0,2024-01-03
ecom_008850,1,0.0,1.0,38.0,81.21,1.0,0.0,2024-01-26
ecom_000994,1,0.0,0.0,27.0,36.88,0.0,0.0,2024-01-12
ecom_006108,1,0.0,1.0,291.0,18.2,0.0,0.0,2024-01-15
ecom_000730,1,0.0,1.0,53.0,0.0,1.0,0.0,2024-01-15
ecom_006974,1,1.0,0.0,18.0,16.07,0.0,1.0,2024-01-29
ecom_006273,0,0.0,0.0,17.0,67.03,0.0,0.0,2024-01-18
ecom_006751,1,0.0,2.0,328.0,28.32,1.0,0.0,2024-01-29
ecom_003509,0,0.0,1.0,34.0,12.34,1.0,0.0,2024-01-17
ecom_003533,1,0.0,2.0,44.0,24.29,1.0,0.0,2024-01-25
ecom_002513,1,1.0,1.0,72.0,94.28,1.0,0.0,2024-01-02
ecom_005436,1,0.0,0.0,50.0,31.72,1.0,0.0,2024-01-07
ecom_003625,0,0.0,2.0,9.0,46.85,0.0,0.0,2024-01-25
ecom_000465,1,0.0,0.0,137.0,29.53,1.0,0.0,2024-01-05
ecom_006755,1,0.0,0.0,35.0,0.0,1.0,0.0,2024-01-28
ecom_006759,0,0.0,0.0,84.0,30.02,1.0,0.0,2024-01-15
ecom_007991,0,0.0,2.0,1.0,26.96,1.0,0.0,2024-01-18
ecom_000157,0,0.0,1.0,4.0,0.0,0.0,0.0,2024-01-09
ecom_003960,0,0.0,0.0,49.0,244.55,1.0,0.0,2024-01-19
ecom_008832,1,0.0,0.0,13.0,30.99,0.0,0.0,2024-01-16
