subject_id,variant,outcome,seller_tenure_days,avg_listing_price,listings_count,category_id,pre_experiment_outcome,date
mkt_004518,1,2265.02,262.0,76.96,12.0,9.0,469.31,2024-01-01
mkt_003037,0,47.6,57.0,64.01,13.0,4.0,610.36,2024-01-15
mkt_009351,1,601.41,92.0,9.27,15.0,6.0,103.1,2024-01-10
mkt_007691,1,502.37,135.0,37.37,7.0,0.0,483.92,2024-01-14
mkt_004115,0,372.38,54.0,45.45,15.0,1.0,570.12,2024-01-03
mkt_001426,0,1317.67,287.0,23.99,12.0,3.0,300.34,2024-01-07
mkt_000496,0,670.68,89.0,25.13,13.0,8.0,92.62,2024-01-14
mkt_003352,0,341.32,43.0,25.16,17.0,8.0,310.61,2024-01-09
mkt_008793,1,1067.33,66.0,33.41,10.0,5.0,1204.58,2024-01-28
mkt_000758,0,661.94,72.0,14.52,11.0,3.0,92.75,2024-01-06
mkt_000837,0,712.28,293.0,5.41,13.0,3.0,133.16,2024-01-03
mkt_004326,0,73.75,211.0,70.56,12.0,3.0,287.41,2024-01-05
mkt_002127,0,345.39,22.0,19.6,18.0,6.0,117.71,2024-01-12
mkt_001022,0,38.62,26.0,7.5,11.0,8.0,186.91,2024-01-22
mkt_008761,1,1624.32,207.0,17.14,11.0,9.0,162.92,2024-01-02
mkt_005613,1,659.61,132.0,11.25,6.0,4.0,210.67,2024-01-17
mkt_005580,1,52.24,54.0,15.89,11.0,8.0,61.6,2024-01-11
mkt_001057,0,295.0,129.0,58.04,14.0,9.0,545.51,2024-01-30
mkt_009541,1,247.01,964.0,15.12,16.0,2.0,1203.2,2024-01-16
mkt_006855,1,171.12,136.0,53.31,7.0,9.0,148.33,2024-01-27
mkt_007348,1,256.19,100.0,247.02,12.0,0.0,333.05,2024-01-11
mkt_009044,1,135.33,48.0,19.32,13.0,9.0,100.22,2024-01-17
mkt_002128,0,115.78,14.0,36.44,6.0,1.0,174.65,2024-01-15
mkt_002766,0,54.59,9.0,99.69,10.0,5.0,65.54,2024-01-25
mkt_002108,0,311.16,49.0,82.73,12.0,6.0,87.82,2024-01-01
mkt_003616,0,424.89,156.0,56.38,15.0,2.0,126.32,2024-01-07
mkt_001544,0,257.13,162.0,6.54,18.0,0.0,542.88,2024-01-09
mkt_006913,1,821.23,1599.0,16.01,15.0,2.0,336.36,2024-01-22
mkt_001718,0,1125.99,62.0,92.89,5.0,4.0,42.38,2024-01-01
mkt_007434,1,312.91,429.0,11.67,16.0,4.0,956.85,2024-01-17
mkt_007364,1,496.31,32.0,23.68,19.0,8.0,313.37,2024-01-12
mkt_006234,1,431.3,249.0,5.73,19.0,3.0,496.72,2024-01-14
mkt_000724,0,1392.43,97.0,109.02,12.0,1.0,339.95,2024-01-23
mkt_006672,1,605.57,154.0,18.15,12.0,9.0,265.4,2024-01-13
mkt_008028,1,285.91,216.0,6.16,20.0,2.0,500.28,2024-01-06
mkt_005491,1,261.47,85.0,8.93,3.0,2.0,293.71,2024-01-30
mkt_001127,0,739.53,92.0,7.01,13.0,7.0,140.41,2024-01-09
mkt_002956,0,594.4,77.0,34.14,12.0,3.0,126.08,2024-01-24
mkt_005155,1,219.02,88.0,14.93,9.0,6.0,363.28,2024-01-16
mkt_004816,1,362.34,148.0,3.44,9.0,4.0,309.78,2024-01-23
mkt_006201,1,240.14,72.0,59.31,8.0,3.0,223.48,2024-01-08
mkt_006223,1,104.97,66.0,50.92,13.0,6.0,193.36,2024-01-04
mkt_008685,1,63.93,10.0,8.47,17.0,9.0,125.26,2024-01-10
mkt_007113,1,231.95,97.0,71.97,9.0,4.0,164.25,2024-01-02
mkt_005274,1,1284.87,213.0,5.71,9.0,4.0,1942.18,2024-01-23
mkt_008535,1,357.85,344.0,89.62,14.0,8.0,252.89,2024-01-18
mkt_003043,0,123.38,141.0,44.72,12.0,0.0,386.63,2024-01-17
mkt_006911,1,473.83,72.0,34.02,13.0,7.0,135.36,2024-01-25
mkt_000149,0,186.67,7.0,33.28,8.0,7.0,89.25,2024-01-11
mkt_007573,1,395.42,61.0,22.58,9.0,6.0,724.49,2024-01-06
mkt_004205,0,816.96,24.0,75.26,11.0,4.0,165.12,2024-01-15
mkt_005492,1,828.97,373.0,28.19,5.0,1.0,243.24,2024-01-25
mkt_002689,0,238.57,489.0,13.71,10.0,8.0,429.65,2024-01-23
mkt_004220,0,141.62,109.0,17.26,15.0,5.0,343.37,2024-01-21
mkt_009101,1,315.66,138.0,47.7,10.0,8.0,169.91,2024-01-01
mkt_000841,0,407.42,95.0,73.3,3.0,0.0,277.09,2024-01-13
mkt_008136,1,285.02,194.0,64.09,16.0,1.0,425.02,2024-01-21
mkt_006437,1,170.19,21.0,10.48,9.0,0.0,107.54,2024-01-20
mkt_009699,1,486.62,70.0,29.64,14.0,0.0,84.58,2024-01-02
mkt_006199,1,525.15,127.0,18.22,11.0,2.0,275.58,2024-01-24
mkt_002794,0,96.36,139.0,6.64,8.0,0.0,605.0,2024-01-24
mkt_007625,1,713.72,150.0,11.95,18.0,0.0,818.31,2024-01-11
mkt_008474,1,140.57,88.0,5.41,14.0,7.0,70.09,2024-01-09
mkt_007889,1,336.36,50.0,32.05,10.0,8.0,132.06,2024-01-02
mkt_006607,1,454.82,93.0,14.73,11.0,3.0,220.95,2024-01-17
mkt_009194,1,301.63,105.0,27.19,10.0,7.0,77.36,2024-01-05
mkt_008247,1,360.65,232.0,9.32,15.0,4.0,398.03,2024-01-05
mkt_001392,0,206.17,333.0,6.9,12.0,9.0,211.66,2024-01-30
mkt_001921,0,1087.36,59.0,12.77,12.0,1.0,93.12,2024-01-03
mkt_007018,1,1899.36,570.0,14.87,20.0,7.0,1631.64,2024-01-19
mkt_003621,0,81.37,275.0,1.97,14.0,6.0,198.29,2024-01-08
mkt_004848,1,799.03,356.0,18.63,14.0,0.0,295.26,2024-01-22
mkt_002291,0,3646.13,460.0,27.82,7.0,0.0,923.59,2024-01-06
mkt_002133,0,411.56,25.0,9.16,8.0,3.0,383.68,2024-01-15
mkt_000550,0,377.18,198.0,2.93,17.0,8.0,150.88,2024-01-01
mkt_001740,0,413.13,244.0,6.55,11.0,6.0,386.85,2024-01-11
mkt_005289,1,50.0,32.0,46.87,14.0,9.0,465.31,2024-01-18
mkt_001817,0,469.17,212.0,5.11,8.0,9.0,354.34,2024-01-14
mkt_004698,1,1151.52,189.0,38.14,6.0,9.0,393.88,2024-01-25
mkt_005181,1,286.98,96.0,10.33,15.0,8.0,101.72,2024-01-22
mkt_003018,0,277.76,20.0,7.72,9.0,3.0,432.26,2024-01-03
mkt_000017,0,532.75,161.0,125.12,14.0,0.0,221.65,2024-01-27
mkt_001770,0,143.82,594.0,25.62,9.0,3.0,1293.83,2024-01-03
mkt_001888,0,681.22,114.0,31.63,10.0,4.0,1325.21,2024-01-07
mkt_002152,0,105.62,257.0,10.51,11.0,5.0,192.69,2024-01-25
mkt_001642,0,176.6,35.0,15.9,18.0,3.0,317.14,2024-01-16
mkt_007846,1,731.93,139.0,29.28,14.0,1.0,471.79,2024-01-25
mkt_004193,0,1373.4,1825.0,6.91,9.0,5.0,196.82,2024-01-30
mkt_009432,1,87.3,13.0,14.01,9.0,7.0,424.02,2024-01-30
mkt_008898,1,46.41,34.0,8.21,10.0,9.0,62.0,2024-01-25
mkt_000533,0,309.21,146.0,24.37,7.0,9.0,1332.74,2024-01-18
mkt_000132,0,1017.33,191.0,40.33,12.0,6.0,842.57,2024-01-22
mkt_007722,1,93.42,18.0,24.79,14.0,8.0,202.2,2024-01-15
mkt_008458,1,177.44,7.0,37.7,12.0,6.0,37.73,2024-01-16
mkt_000964,0,133.37,279.0,21.36,15.0,4.0,229.07,2024-01-22
mkt_008719,1,167.81,369.0,6.82,12.0,8.0,707.33,2024-01-23
mkt_006412,1,331.88,92.0,72.54,12.0,2.0,153.83,2024-01-19
mkt_008285,1,408.2,62.0,75.4,13.0,5.0,836.74,2024-01-20
mkt_007853,1,385.65,132.0,8.68,13.0,4.0,290.46,2024-01-18
mkt_001095,0,121.28,19.0,59.86,21.0,7.0,154.11,2024-01-04
mkt_006929,1,4342.99,306.0,15.76,17.0,8.0,379.98,2024-01-18
mkt_009254,1,3118.2,979.0,25.99,12.0,9.0,549.91,2024-01-23
mkt_001561,0,509.31,481.0,83.74,14.0,5.0,1565.16,2024-01-26
mkt_001670,0,57.35,21.0,37.48,21.0,7.0,55.98,2024-01-23
mkt_006087,1,153.21,381.0,12.13,20.0,5.0,248.18,2024-01-13
mkt_006669,1,708.37,469.0,18.46,16.0,7.0,338.06,2024-01-10
mkt_005933,1,45.91,6.0,76.24,12.0,9.0,59.66,2024-01-24
mkt_008829,1,563.95,133.0,14.36,12.0,0.0,765.87,2024-01-27
mkt_007945,1,52.28,16.0,6.59,6.0,4.0,98.6,2024-01-15
mkt_003508,0,102.16,135.0,42.8,8.0,2.0,521.43,2024-01-12
mkt_002002,0,105.52,25.0,3.3,13.0,5.0,99.71,2024-01-26
mkt_005866,1,702.21,40.0,45.8,6.0,3.0,254.35,2024-01-12
mkt_000168,0,234.91,87.0,54.25,5.0,6.0,38.35,2024-01-19
mkt_002588,0,1280.53,9.0,25.4,11.0,3.0,23.61,2024-01-12
mkt_005905,1,347.84,106.0,15.66,9.0,7.0,194.51,2024-01-23
mkt_009529,1,261.05,36.0,10.22,13.0,6.0,469.8,2024-01-09
mkt_006384,1,426.94,15.0,19.18,10.0,9.0,19.28,2024-01-19
mkt_007824,1,945.82,342.0,58.42,18.0,3.0,347.31,2024-01-01
mkt_009779,1,653.27,482.0,66.32,13.0,2.0,713.34,2024-01-11
mkt_004629,1,1146.26,156.0,23.53,16.0,9.0,87.86,2024-01-24
mkt_008560,1,888.53,631.0,8.72,17.0,4.0,406.0,2024-01-27
mkt_009291,1,350.04,288.0,37.42,11.0,2.0,265.65,2024-01-25
mkt_006874,1,235.64,72.0,78.38,17.0,5.0,87.24,2024-01-14
mkt_006521,1,359.42,170.0,65.83,6.0,2.0,400.27,2024-01-06
mkt_008979,1,138.11,58.0,7.09,13.0,9.0,925.19,2024-01-06
mkt_006647,1,331.85,148.0,4.78,12.0,9.0,101.16,2024-01-10
mkt_009825,1,750.81,68.0,14.0,14.0,6.0,200.08,2024-01-17
mkt_000210,0,136.57,393.0,17.98,14.0,7.0,683.54,2024-01-26
mkt_005278,1,133.75,84.0,75.33,12.0,2.0,1990.63,2024-01-05
mkt_001919,0,376.32,109.0,6.38,15.0,6.0,2934.04,2024-01-12
mkt_000718,0,649.61,54.0,5.29,8.0,0.0,697.62,2024-01-05
mkt_004868,1,449.98,159.0,39.54,15.0,3.0,206.74,2024-01-30
mkt_007834,1,801.86,300.0,286.16,12.0,5.0,138.81,2024-01-03
mkt_001298,0,551.17,78.0,28.76,14.0,5.0,36.97,2024-01-18
mkt_009193,1,187.33,30.0,49.98,11.0,5.0,904.66,2024-01-23
mkt_004617,1,329.9,156.0,12.35,14.0,9.0,556.7,2024-01-11
mkt_003128,0,31.4,24.0,5.67,15.0,7.0,202.11,2024-01-12
mkt_009795,1,640.72,64.0,10.45,12.0,1.0,132.85,2024-01-17
mkt_003979,0,127.63,15.0,6.14,13.0,6.0,370.34,2024-01-13
mkt_009924,1,2084.03,848.0,16.27,12.0,1.0,380.77,2024-01-25
mkt_008317,1,193.52,34.0,56.28,12.0,9.0,159.66,2024-01-30
mkt_004393,0,299.21,841.0,5.72,17.0,5.0,533.34,2024-01-03
mkt_001287,0,351.42,281.0,30.12,11.0,1.0,354.62,2024-01-23
mkt_004355,0,314.81,222.0,56.12,9.0,8.0,529.21,2024-01-05
mkt_007013,1,205.55,81.0,9.33,11.0,5.0,260.69,2024-01-13
mkt_003885,0,1418.68,377.0,52.63,18.0,2.0,832.67,2024-01-30
mkt_005749,1,166.74,106.0,6.05,12.0,7.0,305.43,2024-01-24
mkt_009169,1,1137.36,45.0,15.31,12.0,9.0,137.73,2024-01-05
mkt_002407,0,137.16,44.0,1.91,20.0,0.0,222.82,2024-01-08
mkt_002013,0,1721.01,167.0,70.72,8.0,3.0,432.84,2024-01-09
mkt_005153,1,98.43,187.0,3.96,6.0,2.0,506.57,2024-01-17
mkt_008551,1,917.6,122.0,162.45,7.0,2.0,179.7,2024-01-30
mkt_004376,0,1647.43,516.0,102.69,15.0,6.0,167.08,2024-01-17
mkt_008822,1,529.07,132.0,37.03,7.0,4.0,190.22,2024-01-12
mkt_004273,0,1696.69,246.0,66.16,12.0,2.0,1037.75,2024-01-09
mkt_005825,1,1292.01,166.0,11.72,13.0,5.0,1129.52,2024-01-09
mkt_006699,1,526.77,12.0,269.77,16.0,9.0,83.24,2024-01-30
mkt_007243,1,395.28,52.0,13.65,17.0,5.0,195.6,2024-01-30
mkt_000449,0,923.76,200.0,24.09,9.0,7.0,145.02,2024-01-05
mkt_002227,0,282.68,25.0,9.01,14.0,5.0,253.43,2024-01-02
mkt_005756,1,56.31,87.0,23.62,11.0,8.0,296.63,2024-01-18
mkt_000810,0,193.83,36.0,4.66,16.0,2.0,178.59,2024-01-30
mkt_004180,0,187.78,75.0,3.77,8.0,8.0,297.26,2024-01-24
mkt_009000,1,445.91,90.0,31.41,11.0,8.0,226.94,2024-01-16
mkt_005438,1,93.26,72.0,13.06,18.0,0.0,297.39,2024-01-04
mkt_007533,1,92.15,303.0,28.03,11.0,1.0,917.21,2024-01-29
mkt_006369,1,162.88,45.0,35.97,12.0,8.0,138.63,2024-01-18
mkt_008416,1,785.93,848.0,5.42,8.0,1.0,263.41,2024-01-13
mkt_001477,0,284.32,560.0,7.63,8.0,6.0,501.04,2024-01-26
mkt_001790,0,686.75,337.0,24.88,13.0,0.0,444.46,2024-01-04
mkt_002008,0,386.81,25.0,4.01,13.0,1.0,95.48,2024-01-05
mkt_000682,0,285.93,87.0,14.54,9.0,3.0,156.59,2024-01-14
mkt_002816,0,554.99,537.0,130.98,11.0,5.0,156.09,2024-01-27
mkt_009431,1,332.73,75.0,6.48,13.0,7.0,62.98,2024-01-03
mkt_003774,0,46.1,28.0,40.8,13.0,0.0,166.63,2024-01-19
mkt_006495,1,198.08,168.0,11.82,17.0,7.0,546.41,2024-01-26
mkt_008878,1,324.29,87.0,5.72,11.0,9.0,36.23,2024-01-16
mkt_007361,1,272.95,96.0,2.91,14.0,6.0,293.66,2024-01-18
mkt_008366,1,532.55,33.0,10.21,10.0,8.0,224.54,2024-01-23
mkt_007474,1,361.08,177.0,42.17,9.0,1.0,431.57,2024-01-26
mkt_000046,0,81.19,7.0,43.28,10.0,2.0,286.78,2024-01-15
mkt_000030,0,188.64,7.0,62.43,9.0,8.0,87.19,2024-01-12
mkt_008250,1,783.65,226.0,3.71,15.0,6.0,67.75,2024-01-25
mkt_006935,1,914.44,1683.0,31.42,11.0,2.0,228.43,2024-01-03
mkt_001468,0,152.58,29.0,5.46,11.0,0.0,153.01,2024-01-19
mkt_001665,0,93.07,120.0,5.12,14.0,6.0,187.42,2024-01-15
mkt_001416,0,519.47,51.0,33.34,13.0,2.0,200.43,2024-01-25
mkt_006480,1,66.31,415.0,23.55,14.0,5.0,804.65,2024-01-25
mkt_004852,1,492.67,20.0,12.8,14.0,9.0,110.83,2024-01-24
mkt_002470,0,79.64,36.0,30.43,8.0,6.0,262.41,2024-01-17
mkt_004373,0,2070.6,97.0,46.68,14.0,7.0,68.75,2024-01-20
mkt_008524,1,556.76,244.0,29.04,13.0,9.0,132.5,2024-01-18
mkt_000429,0,331.27,65.0,28.94,10.0,7.0,88.47,2024-01-26
mkt_005244,1,239.83,163.0,37.29,7.0,0.0,186.21,2024-01-07
mkt_002119,0,82.34,53.0,41.11,18.0,5.0,205.53,2024-01-05
mkt_000385,0,32.84,52.0,14.61,9.0,4.0,159.04,2024-01-14
mkt_001945,0,55.05,18.0,5.34,16.0,6.0,66.52,2024-01-13
mkt_004224,0,423.31,1577.0,26.54,20.0,1.0,603.8,2024-01-07
mkt_000473,0,756.42,496.0,22.3,7.0,5.0,123.63,2024-01-14
mkt_002129,0,325.06,184.0,69.28,15.0,7.0,126.13,2024-01-09
mkt_006556,1,124.14,169.0,21.78,10.0,9.0,56.2,2024-01-08
mkt_006998,1,608.99,277.0,8.37,11.0,1.0,487.48,2024-01-02
mkt_001055,0,542.31,49.0,14.38,14.0,1.0,251.13,2024-01-16
mkt_003274,0,540.04,47.0,19.71,17.0,6.0,253.44,2024-01-16
mkt_004961,1,117.14,58.0,4.11,13.0,8.0,129.2,2024-01-07
mkt_005363,1,1288.29,636.0,127.83,21.0,1.0,748.87,2024-01-20
mkt_005816,1,46.01,34.0,14.23,13.0,5.0,43.0,2024-01-26
mkt_000811,0,619.59,245.0,9.16,16.0,8.0,562.92,2024-01-16
mkt_004573,1,201.97,130.0,2.25,10.0,6.0,138.24,2024-01-11
mkt_006137,1,127.62,34.0,7.43,7.0,9.0,359.29,2024-01-09
mkt_002388,0,238.21,182.0,14.72,10.0,1.0,130.04,2024-01-19
mkt_009648,1,374.67,30.0,33.75,18.0,5.0,339.53,2024-01-03
mkt_006225,1,216.8,174.0,7.26,12.0,9.0,353.29,2024-01-22
mkt_000111,0,401.71,227.0,74.42,11.0,0.0,251.74,2024-01-24
mkt_008909,1,1341.73,168.0,3.37,13.0,6.0,533.02,2024-01-19
mkt_001745,0,93.67,123.0,72.88,11.0,0.0,368.65,2024-01-18
mkt_007851,1,1092.05,387.0,8.82,11.0,9.0,358.37,2024-01-18
mkt_001452,0,238.32,38.0,7.63,13.0,9.0,132.43,2024-01-02
mkt_000319,0,258.88,67.0,48.64,9.0,4.0,518.81,2024-01-28
mkt_008593,1,176.77,76.0,14.31,11.0,1.0,74.79,2024-01-15
mkt_003333,0,91.15,33.0,118.42,12.0,2.0,105.37,2024-01-03
mkt_001922,0,63.23,40.0,8.88,11.0,9.0,74.82,2024-01-02
mkt_005865,1,95.89,358.0,22.56,7.0,4.0,1657.13,2024-01-30
mkt_009528,1,488.26,24.0,2.07,14.0,0.0,48.22,2024-01-01
mkt_003685,0,613.97,188.0,4.29,9.0,1.0,391.98,2024-01-11
mkt_004275,0,2386.13,64.0,12.66,10.0,1.0,176.82,2024-01-01
mkt_004889,1,400.71,297.0,5.51,14.0,6.0,356.04,2024-01-13
mkt_005225,1,1279.75,123.0,88.49,13.0,9.0,134.76,2024-01-30
mkt_007472,1,261.41,64.0,43.14,7.0,1.0,113.61,2024-01-21
mkt_003605,0,338.17,11.0,3.58,12.0,2.0,161.44,2024-01-08
mkt_001052,0,5750.03,58.0,28.49,11.0,2.0,899.53,2024-01-03
mkt_004156,0,3838.61,179.0,6.55,12.0,3.0,211.51,2024-01-04
mkt_009676,1,645.92,310.0,81.46,12.0,5.0,602.33,2024-01-14
mkt_000099,0,912.63,614.0,6.49,10.0,6.0,302.62,2024-01-18
mkt_007508,1,420.82,44.0,19.61,15.0,3.0,267.63,2024-01-04
mkt_001456,0,1343.42,353.0,25.55,15.0,9.0,1002.21,2024-01-01
mkt_007688,1,326.95,40.0,10.95,6.0,9.0,124.71,2024-01-29
mkt_004004,0,158.58,174.0,70.71,10.0,2.0,586.83,2024-01-10
mkt_006866,1,373.22,222.0,13.1,19.0,7.0,212.87,2024-01-19
mkt_004509,1,643.33,516.0,160.64,13.0,9.0,1293.9,2024-01-01
mkt_003299,0,720.42,66.0,3.17,20.0,8.0,264.54,2024-01-15
mkt_003799,0,118.18,105.0,23.88,13.0,9.0,612.67,2024-01-12
mkt_004281,0,608.32,24.0,81.24,9.0,4.0,38.7,2024-01-23
mkt_009051,1,2385.74,1725.0,7.88,11.0,7.0,574.92,2024-01-26
mkt_006462,1,298.55,57.0,58.64,13.0,3.0,221.26,2024-01-19
mkt_007912,1,478.5,386.0,16.49,14.0,8.0,269.96,2024-01-30
mkt_001414,0,253.66,31.0,236.28,8.0,6.0,85.42,2024-01-23
mkt_000540,0,153.61,68.0,50.26,13.0,5.0,572.61,2024-01-25
mkt_005815,1,213.61,274.0,51.59,10.0,4.0,298.65,2024-01-05
mkt_008199,1,122.07,27.0,17.28,15.0,5.0,536.73,2024-01-28
mkt_003680,0,327.87,486.0,8.51,22.0,7.0,850.22,2024-01-21
mkt_000754,0,441.22,425.0,37.53,15.0,8.0,988.09,2024-01-17
mkt_004196,0,59.74,84.0,23.11,17.0,8.0,135.71,2024-01-11
mkt_002650,0,317.21,34.0,16.68,9.0,5.0,186.8,2024-01-23
mkt_004522,1,284.08,34.0,24.53,9.0,7.0,166.43,2024-01-20
mkt_009519,1,426.75,124.0,52.05,11.0,8.0,303.61,2024-01-03
mkt_003118,0,403.03,1208.0,14.09,18.0,9.0,270.4,2024-01-04
mkt_003728,0,450.12,245.0,14.42,14.0,6.0,423.86,2024-01-26
mkt_003886,0,1729.36,21.0,17.21,14.0,4.0,1193.31,2024-01-29
mkt_007107,1,418.52,843.0,29.57,11.0,5.0,153.51,2024-01-25
mkt_008068,1,683.02,207.0,32.76,10.0,1.0,435.27,2024-01-11
mkt_007325,1,274.34,138.0,108.84,17.0,7.0,533.5,2024-01-10
mkt_008483,1,810.91,33.0,11.48,15.0,0.0,93.55,2024-01-11
mkt_008767,1,905.58,343.0,3.73,10.0,5.0,189.67,2024-01-10
mkt_006500,1,683.28,1287.0,18.59,17.0,2.0,714.82,2024-01-16
mkt_008426,1,86.97,190.0,15.68,16.0,6.0,216.73,2024-01-05
mkt_007963,1,250.1,43.0,10.47,10.0,8.0,156.66,2024-01-12
mkt_000601,0,607.09,26.0,17.62,13.0,2.0,48.87,2024-01-14
mkt_009249,1,532.79,87.0,8.36,8.0,0.0,122.76,2024-01-17
mkt_008919,1,576.46,885.0,6.53,13.0,0.0,407.04,2024-01-19
mkt_006814,1,128.73,120.0,9.88,12.0,9.0,423.26,2024-01-13
mkt_005411,1,1014.27,46.0,11.96,8.0,5.0,196.7,2024-01-04
mkt_008747,1,253.42,3.0,12.26,14.0,1.0,29.37,2024-01-09
mkt_005522,1,739.15,140.0,36.83,14.0,6.0,239.63,2024-01-03
mkt_001044,0,545.85,173.0,12.66,14.0,2.0,126.83,2024-01-15
mkt_007334,1,701.76,380.0,9.61,11.0,8.0,543.02,2024-01-09
mkt_001557,0,139.76,17.0,46.07,11.0,4.0,27.82,2024-01-08
mkt_003739,0,217.06,511.0,9.75,17.0,1.0,417.51,2024-01-16
mkt_003522,0,2020.74,174.0,6.41,11.0,3.0,237.79,2024-01-12
mkt_000180,0,81.57,28.0,29.01,14.0,4.0,285.47,2024-01-29
mkt_002115,0,657.91,105.0,30.76,7.0,2.0,366.89,2024-01-03
mkt_001699,0,53.89,14.0,27.06,15.0,8.0,54.5,2024-01-17
mkt_001379,0,193.8,300.0,42.55,12.0,9.0,80.08,2024-01-05
mkt_007229,1,51.75,20.0,84.49,12.0,1.0,79.98,2024-01-08
mkt_009143,1,2400.17,166.0,24.84,13.0,4.0,316.0,2024-01-10
mkt_000618,0,376.6,402.0,8.65,10.0,0.0,287.13,2024-01-12
mkt_003181,0,66.84,134.0,6.79,10.0,1.0,101.56,2024-01-30
mkt_009851,1,91.3,39.0,55.44,5.0,5.0,338.16,2024-01-04
mkt_001600,0,211.4,120.0,7.33,7.0,8.0,583.65,2024-01-21
mkt_005963,1,138.02,24.0,4.63,7.0,5.0,396.6,2024-01-26
mkt_001615,0,465.83,65.0,39.47,12.0,1.0,86.18,2024-01-02
mkt_005920,1,412.64,105.0,16.49,9.0,5.0,281.83,2024-01-26
mkt_009591,1,301.45,164.0,41.62,8.0,8.0,49.19,2024-01-10
mkt_003891,0,89.88,10.0,12.55,14.0,5.0,175.5,2024-01-28
mkt_002083,0,332.29,47.0,2.94,9.0,8.0,255.47,2024-01-26
mkt_004574,1,1643.77,170.0,26.9,13.0,2.0,51.02,2024-01-26
mkt_005594,1,263.66,16.0,12.27,14.0,7.0,556.96,2024-01-15
mkt_005121,1,298.75,85.0,43.16,12.0,2.0,207.91,2024-01-03
mkt_004587,1,324.35,206.0,96.71,11.0,9.0,458.4,2024-01-01
mkt_004902,1,278.03,49.0,22.98,10.0,3.0,72.26,2024-01-29
mkt_008252,1,121.06,9.0,65.82,14.0,9.0,76.71,2024-01-08
mkt_005916,1,263.03,88.0,19.58,12.0,3.0,119.52,2024-01-14
mkt_005129,1,185.91,216.0,39.83,14.0,6.0,1030.36,2024-01-10
mkt_008334,1,214.05,153.0,10.36,9.0,3.0,237.07,2024-01-15
mkt_001918,0,71.69,25.0,8.49,10.0,6.0,401.84,2024-01-22
mkt_008330,1,83.61,28.0,56.82,10.0,9.0,243.41,2024-01-30
mkt_005707,1,1268.79,568.0,9.27,15.0,3.0,518.77,2024-01-12
mkt_005384,1,234.27,146.0,24.18,11.0,0.0,484.38,2024-01-07
mkt_006336,1,207.21,147.0,11.52,11.0,4.0,1161.81,2024-01-11
mkt_002054,0,383.71,124.0,112.06,6.0,6.0,830.42,2024-01-17
mkt_007612,1,90.94,25.0,26.37,16.0,7.0,279.59,2024-01-26
mkt_009209,1,575.41,542.0,25.95,10.0,8.0,615.72,2024-01-11
mkt_003963,0,442.75,110.0,15.93,12.0,1.0,517.99,2024-01-13
mkt_001126,0,304.49,231.0,14.59,12.0,3.0,186.76,2024-01-18
mkt_003428,0,58.88,98.0,9.33,11.0,7.0,110.13,2024-01-25
mkt_004601,1,1072.57,535.0,15.19,16.0,8.0,2461.67,2024-01-13
mkt_003721,0,1019.38,157.0,19.39,18.0,9.0,270.08,2024-01-30
mkt_002389,0,302.04,316.0,11.58,12.0,4.0,505.91,2024-01-03
mkt_001322,0,101.74,8.0,27.1,15.0,4.0,214.83,2024-01-18
mkt_001603,0,421.03,51.0,2.92,22.0,3.0,227.25,2024-01-04
mkt_007224,1,125.55,706.0,162.45,11.0,3.0,2244.51,2024-01-25
mkt_007425,1,15080.82,2190.0,90.56,15.0,6.0,848.59,2024-01-01
mkt_004336,0,323.15,52.0,7.27,16.0,4.0,35.82,2024-01-15
mkt_005593,1,307.89,60.0,47.92,13.0,3.0,189.53,2024-01-25
mkt_004411,0,102.5,17.0,5.02,12.0,9.0,49.17,2024-01-11
mkt_005858,1,369.33,69.0,255.99,14.0,1.0,314.26,2024-01-06
mkt_009343,1,134.18,112.0,56.62,7.0,2.0,227.71,2024-01-16
mkt_003991,0,662.84,48.0,3.11,14.0,4.0,1331.52,2024-01-26
mkt_006079,1,466.86,307.0,28.21,15.0,5.0,420.28,2024-01-05
mkt_001559,0,303.75,97.0,26.65,11.0,8.0,326.57,2024-01-15
mkt_004682,1,100.71,26.0,19.51,10.0,5.0,397.46,2024-01-12
mkt_007557,1,112.62,1.0,8.47,16.0,3.0,64.52,2024-01-20
mkt_003772,0,289.01,72.0,8.54,14.0,2.0,49.61,2024-01-30
mkt_008779,1,355.62,87.0,2.67,13.0,8.0,272.39,2024-01-22
mkt_003457,0,43.12,183.0,24.36,15.0,4.0,115.78,2024-01-08
mkt_008383,1,297.68,117.0,13.88,8.0,6.0,541.56,2024-01-13
mkt_001354,0,205.75,230.0,4.59,10.0,6.0,980.68,2024-01-20
mkt_000045,0,71.32,33.0,12.19,14.0,5.0,28.02,2024-01-05
mkt_009872,1,438.47,388.0,31.21,11.0,4.0,1679.66,2024-01-03
mkt_000748,0,164.12,56.0,29.48,14.0,1.0,71.22,2024-01-10
mkt_007917,1,287.49,93.0,31.4,7.0,4.0,192.16,2024-01-28
mkt_004241,0,418.23,16.0,7.09,10.0,0.0,55.75,2024-01-06
mkt_005628,1,2800.79,81.0,61.64,12.0,7.0,136.07,2024-01-15
mkt_004657,1,155.31,646.0,26.17,19.0,1.0,170.41,2024-01-04
mkt_004238,0,46.7,183.0,4.11,8.0,6.0,282.85,2024-01-24
mkt_003460,0,902.22,125.0,92.05,9.0,0.0,179.54,2024-01-13
