subject_id,variant,outcome,company_size,days_since_signup,plan_type,feature_usage_count,pre_experiment_outcome,experiment_day
saas_006181,0,21.15,71.0,18.0,0.0,8.0,32.92,22
saas_001025,0,29.59,11.0,11.0,1.0,4.0,34.4,19
saas_005112,0,41.22,20.0,22.0,0.0,9.0,43.07,18
saas_008562,1,7.25,10.0,2.0,1.0,14.0,14.06,5
saas_005368,0,71.22,20.0,29.0,2.0,10.0,51.14,18
saas_002354,0,40.0,3.0,19.0,0.0,11.0,39.64,23
saas_007278,1,2.65,6.0,6.0,1.0,8.0,19.09,20
saas_003602,0,12.43,2.0,15.0,1.0,11.0,35.94,4
saas_000773,1,15.23,152.0,13.0,1.0,10.0,36.52,30
saas_006773,0,37.54,13.0,3.0,2.0,8.0,52.9,29
saas_008809,1,46.17,41.0,34.0,1.0,7.0,28.02,5
saas_003382,0,56.8,336.0,28.0,1.0,12.0,47.9,18
saas_000641,1,45.94,57.0,9.0,1.0,6.0,37.51,9
saas_004233,1,20.94,165.0,7.0,0.0,6.0,25.6,29
saas_003815,0,26.37,6.0,5.0,1.0,7.0,15.98,26
saas_004104,0,8.7,11.0,21.0,0.0,10.0,16.97,15
saas_009925,0,37.25,62.0,24.0,1.0,9.0,32.29,18
saas_001108,0,32.21,141.0,3.0,0.0,9.0,42.77,26
saas_003527,0,0.0,2.0,2.0,0.0,9.0,1.89,14
saas_003495,1,40.35,18.0,4.0,0.0,3.0,23.72,12
saas_001420,1,77.73,14.0,5.0,1.0,5.0,42.19,4
saas_006923,0,11.04,96.0,22.0,0.0,8.0,25.83,1
saas_003881,0,48.78,165.0,35.0,0.0,0.0,31.25,25
saas_008353,0,9.73,2.0,11.0,0.0,9.0,14.24,29
saas_006245,1,25.73,132.0,41.0,2.0,9.0,33.61,30
saas_004938,0,20.64,57.0,17.0,0.0,10.0,23.53,15
saas_006798,1,18.57,1.0,10.0,0.0,9.0,30.72,20
saas_007812,1,9.13,4.0,5.0,2.0,9.0,3.18,23
saas_001680,1,3.15,2.0,8.0,0.0,5.0,24.46,28
saas_006715,0,48.98,3.0,5.0,2.0,7.0,30.67,1
saas_000633,1,12.68,1.0,31.0,1.0,10.0,30.23,24
saas_002569,1,24.43,40.0,17.0,0.0,9.0,17.44,7
saas_007359,0,0.0,54.0,1.0,0.0,10.0,27.43,2
saas_002166,1,46.12,1365.0,4.0,1.0,9.0,38.01,7
saas_008169,1,29.31,10.0,11.0,0.0,4.0,18.55,13
saas_008845,1,16.0,105.0,4.0,0.0,8.0,21.63,7
saas_002825,1,31.75,16.0,5.0,1.0,6.0,27.06,22
saas_004087,1,60.67,1.0,37.0,0.0,4.0,30.48,4
saas_006243,1,45.06,126.0,4.0,0.0,7.0,62.13,16
saas_008364,1,33.5,28.0,17.0,1.0,11.0,36.96,1
saas_003941,1,23.52,12.0,4.0,2.0,8.0,5.92,4
saas_009179,1,47.54,91.0,1.0,1.0,8.0,41.55,10
saas_008075,0,76.38,5.0,8.0,0.0,10.0,38.78,3
saas_009195,1,67.77,12.0,4.0,1.0,6.0,26.94,26
saas_004128,1,44.43,14.0,2.0,1.0,6.0,43.59,29
saas_001172,0,33.94,16.0,1.0,1.0,7.0,0.0,27
saas_008668,0,37.64,10.0,20.0,0.0,14.0,17.57,26
saas_004222,0,67.92,2714.0,6.0,0.0,5.0,48.18,10
saas_004834,0,32.4,1.0,13.0,1.0,10.0,32.45,24
saas_002576,1,34.84,5.0,14.0,1.0,8.0,56.3,5
saas_001989,1,40.76,2.0,2.0,2.0,9.0,33.4,28
saas_006973,0,29.87,13.0,8.0,1.0,8.0,28.97,26
saas_005836,1,31.75,80.0,3.0,0.0,13.0,25.23,25
saas_004532,0,52.84,296.0,1.0,0.0,6.0,36.51,24
saas_003209,0,53.82,8.0,2.0,0.0,16.0,27.87,23
saas_003855,0,0.0,1.0,33.0,0.0,9.0,22.69,24
saas_002628,1,41.66,5.0,4.0,1.0,1.0,46.53,8
saas_007803,0,80.74,2.0,1.0,1.0,13.0,55.02,6
saas_001410,0,11.08,10.0,2.0,1.0,9.0,34.48,23
saas_008257,1,53.63,6.0,79.0,1.0,4.0,45.88,11
saas_007386,0,20.41,57.0,10.0,1.0,10.0,29.01,22
saas_004303,1,14.8,8.0,21.0,0.0,11.0,17.8,1
saas_006750,1,33.39,57.0,29.0,0.0,9.0,27.62,6
saas_006555,0,32.24,22.0,1.0,1.0,6.0,47.52,24
saas_000815,1,34.29,32.0,19.0,1.0,7.0,5.08,1
saas_002404,0,5.09,5.0,1.0,1.0,2.0,22.1,8
saas_005397,0,49.42,117.0,1.0,0.0,9.0,30.04,7
saas_009956,1,38.42,52.0,18.0,0.0,4.0,13.43,29
saas_002131,1,2.65,669.0,51.0,0.0,6.0,18.45,7
saas_001797,0,41.07,16.0,6.0,1.0,6.0,17.39,13
saas_003090,0,16.53,128.0,9.0,1.0,9.0,4.02,15
saas_004184,0,50.24,19.0,2.0,2.0,7.0,58.63,10
saas_004564,0,71.79,42.0,20.0,0.0,6.0,58.68,15
saas_005030,1,18.57,114.0,31.0,0.0,12.0,23.75,17
saas_008048,1,52.78,104.0,4.0,2.0,13.0,20.13,15
saas_000122,1,13.05,27.0,11.0,1.0,5.0,24.93,21
saas_000179,0,60.59,30.0,13.0,0.0,9.0,39.55,14
saas_009250,1,2.65,125.0,2.0,1.0,7.0,29.23,25
saas_008095,1,35.66,7.0,6.0,1.0,10.0,44.13,22
saas_006429,0,9.21,13.0,1.0,0.0,9.0,14.3,3
saas_009737,0,47.31,9.0,7.0,0.0,18.0,36.75,14
saas_004992,0,44.02,8.0,13.0,1.0,4.0,28.48,23
saas_001157,0,10.95,182.0,1.0,0.0,3.0,36.94,12
saas_009003,0,33.29,3.0,1.0,0.0,4.0,20.1,24
saas_001532,1,53.73,87.0,22.0,1.0,5.0,16.92,14
saas_008992,1,13.43,10.0,20.0,0.0,7.0,30.62,23
saas_007859,1,57.83,93.0,1.0,1.0,4.0,56.39,2
saas_009110,1,41.93,45.0,3.0,0.0,13.0,50.84,4
saas_001535,0,40.86,4.0,6.0,0.0,6.0,40.45,1
saas_009259,1,17.57,6.0,46.0,0.0,7.0,26.6,30
saas_005517,0,6.25,170.0,8.0,0.0,7.0,14.57,10
saas_002605,1,38.13,5.0,3.0,0.0,8.0,30.92,24
saas_006127,0,46.25,41.0,1.0,1.0,6.0,50.42,22
saas_009141,1,2.87,85.0,15.0,2.0,9.0,16.49,16
saas_007458,0,0.0,7.0,2.0,0.0,6.0,0.0,26
saas_002177,1,50.43,43.0,13.0,1.0,11.0,22.95,5
saas_007990,1,0.45,24.0,12.0,0.0,16.0,0.0,9
saas_002351,1,17.6,51.0,3.0,2.0,11.0,11.21,17
saas_009177,0,52.98,119.0,2.0,1.0,12.0,36.38,16
saas_003502,1,42.75,52.0,16.0,0.0,4.0,35.68,18
saas_002134,0,0.0,6.0,5.0,2.0,6.0,0.0,17
saas_001480,0,0.0,39.0,2.0,0.0,13.0,25.56,12
saas_002793,0,25.9,9.0,2.0,2.0,9.0,39.53,12
saas_004843,0,17.29,3.0,3.0,0.0,6.0,31.95,16
saas_009780,1,4.27,16.0,28.0,0.0,8.0,3.56,11
saas_009934,0,11.56,28.0,15.0,1.0,10.0,20.67,15
saas_004762,0,46.32,31.0,6.0,1.0,9.0,27.05,5
saas_007191,1,25.71,4.0,17.0,1.0,12.0,28.37,28
saas_006041,1,3.49,18.0,1.0,0.0,4.0,9.73,30
saas_009636,1,54.61,6.0,8.0,2.0,8.0,29.5,18
saas_003445,0,9.52,12.0,6.0,0.0,8.0,4.92,20
saas_008149,1,11.08,52.0,5.0,0.0,11.0,15.05,5
saas_007765,1,58.97,18.0,3.0,1.0,10.0,18.03,15
saas_003620,0,19.97,32.0,45.0,0.0,8.0,17.59,20
saas_001952,0,11.85,1.0,7.0,1.0,6.0,15.39,12
saas_000555,0,17.11,12.0,15.0,0.0,5.0,27.67,7
saas_004264,0,18.19,7.0,11.0,1.0,10.0,30.37,29
saas_001163,0,50.34,2.0,14.0,0.0,11.0,21.0,19
saas_001584,0,0.0,16.0,10.0,0.0,7.0,7.21,9
saas_006151,1,26.08,6.0,2.0,0.0,8.0,16.66,19
saas_009720,1,42.29,150.0,19.0,0.0,8.0,38.23,16
saas_005837,0,7.16,6.0,33.0,0.0,6.0,18.66,29
saas_005261,0,9.75,77.0,1.0,1.0,7.0,12.74,25
saas_005239,0,0.0,15.0,24.0,1.0,14.0,12.53,9
saas_007913,1,12.33,1.0,9.0,0.0,7.0,26.67,3
saas_009162,1,67.24,127.0,4.0,1.0,11.0,25.96,6
saas_001598,1,19.19,214.0,1.0,0.0,13.0,21.52,15
saas_007182,1,42.86,10.0,14.0,2.0,6.0,40.69,13
saas_000300,0,46.82,268.0,9.0,0.0,7.0,30.52,8
saas_009660,0,18.57,18.0,2.0,1.0,11.0,37.55,19
saas_006947,0,20.38,62.0,1.0,0.0,10.0,24.9,18
saas_003794,1,0.45,2.0,24.0,0.0,8.0,22.51,3
saas_004572,1,32.89,32.0,7.0,0.0,7.0,48.68,28
saas_004335,0,19.72,5.0,2.0,0.0,7.0,53.05,1
saas_002858,0,6.7,12.0,11.0,0.0,7.0,27.93,29
saas_005694,1,10.43,53.0,25.0,0.0,8.0,30.41,27
saas_003142,0,0.0,14.0,23.0,2.0,12.0,0.0,2
saas_001359,1,25.14,13.0,20.0,0.0,9.0,32.76,26
saas_004533,1,0.45,2.0,4.0,0.0,15.0,0.0,12
saas_009749,1,20.44,39.0,15.0,0.0,14.0,8.62,1
saas_005687,1,20.97,157.0,1.0,1.0,10.0,30.7,12
saas_000486,0,53.75,6.0,20.0,1.0,9.0,59.14,15
saas_007836,0,23.97,2.0,83.0,0.0,5.0,29.23,27
saas_009554,0,5.51,10.0,3.0,0.0,8.0,21.39,11
saas_005900,1,6.0,21.0,1.0,1.0,11.0,15.48,5
saas_008116,1,3.49,45.0,20.0,0.0,9.0,1.91,11
saas_007362,0,20.24,10.0,17.0,0.0,4.0,16.09,24
saas_001152,1,37.66,30.0,1.0,0.0,5.0,46.67,15
saas_005382,1,54.42,7.0,25.0,1.0,9.0,48.5,7
saas_009741,1,7.8,108.0,4.0,0.0,8.0,24.9,30
saas_005424,0,10.57,58.0,9.0,1.0,8.0,29.56,18
saas_008807,1,39.5,13.0,10.0,1.0,8.0,36.0,22
saas_005186,0,4.96,50.0,15.0,2.0,4.0,20.94,9
saas_008409,1,20.13,17.0,20.0,2.0,8.0,21.59,23
saas_006189,0,40.45,14.0,7.0,0.0,14.0,48.19,24
saas_009702,0,37.56,48.0,5.0,0.0,6.0,27.18,10
saas_008269,0,59.38,54.0,7.0,0.0,6.0,27.41,3
saas_005314,1,53.61,19.0,3.0,1.0,8.0,40.69,5
saas_009903,1,29.17,34.0,6.0,0.0,8.0,25.87,15
saas_000665,1,46.13,1.0,19.0,0.0,5.0,30.77,23
saas_003353,0,0.0,5.0,21.0,0.0,10.0,10.14,30
saas_008851,0,30.05,40.0,18.0,0.0,6.0,39.82,26
saas_008061,1,44.98,4.0,1.0,0.0,8.0,38.33,3
saas_000642,1,30.7,436.0,26.0,0.0,8.0,23.21,8
saas_009242,0,24.4,1.0,43.0,0.0,8.0,25.0,7
saas_000176,1,73.42,214.0,12.0,1.0,8.0,48.03,6
saas_006431,1,35.29,26.0,3.0,1.0,6.0,23.69,26
saas_009910,1,0.45,11.0,1.0,0.0,10.0,10.71,11
saas_003438,0,2.06,13.0,15.0,2.0,11.0,13.46,15
saas_000786,1,40.06,21.0,2.0,0.0,4.0,35.25,26
saas_006391,1,0.45,2.0,19.0,2.0,7.0,24.77,24
saas_009065,0,14.43,79.0,48.0,1.0,4.0,4.84,12
saas_009927,0,22.9,136.0,2.0,0.0,2.0,53.24,17
saas_003202,0,18.79,12.0,19.0,0.0,11.0,13.05,28
saas_004803,0,21.99,86.0,26.0,2.0,8.0,19.69,23
saas_007835,0,14.74,3.0,17.0,2.0,11.0,19.53,30
saas_007940,1,54.81,17.0,9.0,1.0,10.0,15.91,22
saas_000091,0,17.41,17.0,15.0,1.0,7.0,34.12,25
saas_005762,1,65.47,8.0,3.0,1.0,5.0,45.98,5
saas_009027,0,11.98,6.0,7.0,0.0,6.0,0.0,28
saas_009504,1,40.83,19.0,3.0,0.0,4.0,35.19,1
saas_008237,1,37.15,28.0,18.0,2.0,10.0,47.82,16
saas_001971,1,0.45,12.0,33.0,1.0,9.0,12.53,23
saas_002905,0,0.0,21.0,7.0,0.0,8.0,0.0,29
saas_000530,1,46.57,11.0,24.0,0.0,9.0,18.31,25
saas_003635,1,40.46,2.0,22.0,0.0,9.0,53.1,18
saas_000996,0,62.41,63.0,11.0,0.0,11.0,36.96,4
saas_005852,1,1.66,53.0,11.0,1.0,8.0,32.28,4
saas_004226,0,9.0,36.0,5.0,0.0,3.0,39.14,19
saas_005616,0,14.38,17.0,13.0,1.0,8.0,24.73,12
saas_002312,1,2.65,156.0,3.0,2.0,8.0,43.41,4
saas_002154,0,65.26,28.0,3.0,1.0,9.0,87.5,7
saas_005317,0,21.99,147.0,9.0,0.0,8.0,55.17,11
saas_001427,0,13.53,79.0,22.0,0.0,9.0,0.0,5
saas_008630,1,9.45,26.0,10.0,0.0,6.0,26.0,26
saas_006032,0,27.9,174.0,24.0,1.0,8.0,23.31,26
saas_004415,1,30.92,5.0,17.0,0.0,8.0,28.91,9
saas_008818,0,30.45,15.0,8.0,1.0,8.0,0.0,23
saas_003085,1,14.94,60.0,16.0,0.0,6.0,0.96,11
saas_007798,0,31.76,174.0,7.0,1.0,10.0,40.45,7
saas_009153,1,33.92,37.0,45.0,0.0,8.0,21.64,15
saas_008209,1,2.67,134.0,18.0,1.0,9.0,22.17,27
saas_009573,0,0.0,9.0,20.0,0.0,6.0,12.95,20
saas_009534,0,84.89,15.0,30.0,0.0,7.0,36.63,23
saas_000495,1,22.97,81.0,16.0,0.0,8.0,24.47,24
saas_003749,1,22.63,141.0,1.0,1.0,7.0,25.14,9
saas_002321,1,6.97,132.0,11.0,1.0,9.0,23.44,29
saas_004267,0,28.72,33.0,21.0,2.0,14.0,3.49,26
saas_003405,1,14.27,3.0,13.0,0.0,11.0,1.81,25
saas_000151,0,39.82,4.0,26.0,0.0,8.0,40.31,27
saas_007369,1,0.45,53.0,13.0,1.0,5.0,13.17,24
saas_000694,1,31.55,5.0,11.0,1.0,4.0,30.51,18
saas_004417,1,30.52,32.0,31.0,1.0,10.0,23.55,24
saas_005697,1,34.83,11.0,9.0,1.0,7.0,19.94,2
saas_001738,0,1.76,5.0,4.0,1.0,9.0,7.06,11
saas_003001,0,25.74,56.0,10.0,1.0,5.0,22.01,1
saas_000167,1,27.92,35.0,24.0,2.0,9.0,27.85,22
saas_006111,1,4.6,14.0,11.0,1.0,13.0,11.85,18
saas_004622,1,29.05,22.0,6.0,2.0,10.0,25.31,2
saas_002865,1,12.53,3.0,5.0,2.0,12.0,8.09,24
saas_008544,0,15.33,186.0,21.0,0.0,4.0,20.57,2
saas_004702,0,13.21,1.0,1.0,2.0,12.0,32.46,28
saas_002883,1,52.9,111.0,28.0,0.0,5.0,35.75,27
saas_003031,0,23.17,47.0,21.0,2.0,6.0,21.65,12
saas_008183,1,35.37,45.0,3.0,1.0,20.0,51.24,18
saas_008980,1,41.35,40.0,51.0,1.0,6.0,36.39,14
saas_008528,0,34.52,14.0,7.0,0.0,8.0,9.83,23
saas_005681,0,25.83,344.0,1.0,0.0,8.0,15.8,30
saas_007209,1,18.0,21.0,38.0,0.0,8.0,34.33,22
saas_005991,0,4.45,80.0,30.0,1.0,8.0,0.0,21
saas_002276,1,0.45,2.0,14.0,0.0,8.0,3.23,4
saas_007132,0,0.0,15.0,34.0,0.0,4.0,0.0,11
saas_005705,1,35.4,28.0,10.0,0.0,5.0,29.51,4
saas_007998,0,22.96,38.0,7.0,1.0,9.0,23.2,16
saas_005292,1,72.12,33.0,4.0,1.0,4.0,52.09,13
saas_004304,1,0.45,20.0,1.0,0.0,12.0,21.77,29
saas_007445,1,54.41,102.0,29.0,1.0,9.0,45.27,10
saas_000428,1,16.16,2.0,13.0,1.0,8.0,31.96,15
saas_007068,1,38.03,17.0,1.0,1.0,5.0,36.58,10
saas_006364,0,8.24,9.0,26.0,2.0,5.0,3.51,15
saas_004215,0,46.91,159.0,12.0,0.0,9.0,48.14,1
saas_000426,0,20.69,67.0,6.0,1.0,6.0,30.8,5
saas_002223,1,44.01,6.0,25.0,1.0,3.0,26.92,23
saas_000100,1,45.62,11.0,7.0,2.0,7.0,42.29,12
saas_009244,1,49.13,19.0,8.0,0.0,8.0,32.03,11
saas_003307,1,0.83,57.0,2.0,2.0,9.0,25.81,12
saas_002762,0,1.67,9.0,25.0,0.0,11.0,6.42,17
saas_005857,1,62.28,19.0,28.0,2.0,11.0,40.01,1
saas_004738,0,22.86,68.0,90.0,0.0,11.0,19.07,12
saas_007092,0,32.43,69.0,9.0,2.0,5.0,20.69,27
saas_009632,1,23.7,25.0,4.0,0.0,12.0,22.12,5
saas_003286,1,26.59,2.0,18.0,1.0,13.0,46.31,22
saas_007712,1,22.82,184.0,12.0,1.0,13.0,33.24,12
saas_007868,0,20.61,74.0,6.0,2.0,4.0,35.61,11
saas_006067,1,57.61,59.0,14.0,0.0,5.0,32.73,16
saas_009235,1,36.37,20.0,8.0,2.0,15.0,38.15,16
saas_003577,1,13.84,26.0,22.0,0.0,8.0,30.74,5
saas_001465,0,83.0,21.0,15.0,1.0,7.0,36.5,8
saas_007675,1,13.55,2.0,7.0,0.0,18.0,27.76,16
saas_002234,0,37.39,5.0,9.0,1.0,8.0,39.87,8
saas_001744,1,59.68,54.0,38.0,0.0,9.0,44.22,15
saas_009754,1,40.91,3.0,24.0,0.0,7.0,51.08,15
saas_006094,1,18.4,40.0,25.0,1.0,5.0,28.06,25
saas_008781,0,34.26,38.0,18.0,0.0,11.0,38.18,17
saas_009401,0,40.41,75.0,5.0,1.0,6.0,43.44,19
saas_008371,1,61.32,9.0,5.0,0.0,10.0,69.64,2
saas_005027,1,44.17,15.0,17.0,2.0,7.0,27.8,18
saas_009234,0,24.31,40.0,4.0,1.0,5.0,19.42,9
saas_003944,1,42.37,128.0,9.0,2.0,2.0,53.55,26
saas_006862,1,35.3,204.0,31.0,0.0,6.0,30.71,18
saas_005350,1,20.96,8.0,27.0,0.0,7.0,26.09,19
saas_009422,1,14.07,14.0,4.0,2.0,9.0,41.43,10
saas_002121,1,13.75,21.0,1.0,1.0,12.0,21.45,17
saas_004972,1,51.79,88.0,4.0,1.0,5.0,48.85,4
saas_008576,0,50.37,1.0,6.0,1.0,8.0,45.7,12
saas_003784,0,35.54,310.0,33.0,0.0,8.0,29.37,21
saas_006872,1,47.4,14.0,11.0,2.0,5.0,20.1,24
saas_000916,1,37.19,173.0,6.0,1.0,12.0,27.06,24
saas_009394,1,72.98,5.0,23.0,2.0,7.0,28.67,25
saas_007252,1,30.77,4.0,56.0,1.0,12.0,32.48,16
saas_008012,0,52.95,25.0,12.0,2.0,2.0,33.79,3
saas_005821,0,14.84,2.0,44.0,1.0,9.0,33.21,30
saas_004403,0,50.78,204.0,1.0,0.0,11.0,24.92,27
saas_004863,1,43.65,43.0,4.0,0.0,11.0,47.27,19
saas_008515,0,26.73,1.0,20.0,0.0,11.0,9.06,22
saas_005422,0,32.56,15.0,2.0,1.0,5.0,42.54,11
saas_007733,1,38.85,4.0,6.0,1.0,13.0,22.77,18
saas_001203,1,36.91,17.0,1.0,0.0,5.0,29.52,24
saas_003768,0,36.5,80.0,13.0,0.0,7.0,33.33,19
saas_005357,1,39.14,18.0,2.0,2.0,8.0,22.83,12
saas_003852,1,72.23,2.0,22.0,1.0,8.0,42.97,28
saas_001926,1,57.9,8.0,14.0,1.0,9.0,32.26,3
saas_003114,0,0.0,30.0,1.0,0.0,7.0,13.61,27
saas_002641,0,19.31,17.0,6.0,1.0,9.0,24.02,24
saas_007639,0,84.39,28.0,3.0,0.0,2.0,54.11,28
saas_007360,0,17.62,8.0,12.0,0.0,7.0,11.85,17
saas_008182,0,18.98,37.0,12.0,1.0,7.0,17.63,27
saas_007610,1,31.56,17.0,14.0,0.0,6.0,32.45,18
saas_002728,0,67.91,317.0,10.0,1.0,10.0,37.28,29
saas_009597,1,0.45,10.0,20.0,1.0,9.0,22.16,9
saas_004985,1,0.45,37.0,6.0,0.0,6.0,3.5,11
saas_006846,0,21.68,12.0,2.0,1.0,8.0,29.53,29
saas_007698,0,27.36,9.0,46.0,2.0,7.0,58.47,20
saas_004012,1,27.86,56.0,7.0,0.0,5.0,45.6,24
saas_002626,0,15.91,152.0,5.0,1.0,8.0,23.96,9
saas_007238,0,0.0,316.0,20.0,1.0,7.0,0.0,6
saas_008255,0,42.14,25.0,2.0,2.0,13.0,24.22,10
saas_009565,0,27.48,13.0,23.0,0.0,9.0,50.35,11
saas_000805,0,24.21,104.0,7.0,1.0,6.0,0.0,11
saas_004634,1,0.45,32.0,1.0,0.0,8.0,0.0,14
saas_005247,0,74.69,97.0,10.0,0.0,11.0,39.51,17
saas_005566,1,11.06,150.0,5.0,1.0,10.0,6.23,21
saas_005739,0,37.14,110.0,26.0,0.0,10.0,49.13,8
saas_005143,0,15.78,101.0,31.0,0.0,5.0,29.46,29
saas_008265,0,18.11,29.0,3.0,0.0,10.0,30.14,28
saas_004459,1,81.75,27.0,8.0,0.0,11.0,45.46,17
saas_001242,1,41.95,250.0,1.0,2.0,9.0,35.17,14
saas_006945,1,60.38,121.0,1.0,1.0,6.0,52.12,1
saas_005740,0,10.16,63.0,32.0,0.0,15.0,39.69,10
saas_005325,0,65.11,230.0,15.0,0.0,5.0,50.48,23
saas_000547,0,40.57,4.0,68.0,0.0,10.0,22.34,17
saas_003022,0,12.43,36.0,40.0,0.0,7.0,0.21,9
saas_005761,0,0.0,46.0,4.0,0.0,12.0,6.21,12
saas_004031,1,40.47,10.0,15.0,0.0,7.0,55.8,5
saas_000026,1,33.04,44.0,50.0,0.0,9.0,41.95,8
saas_004952,1,64.45,17.0,6.0,0.0,6.0,44.87,17
saas_005152,1,59.47,21.0,6.0,1.0,10.0,40.83,22
saas_002508,1,8.1,78.0,33.0,2.0,10.0,18.37,13
saas_001433,1,2.37,1.0,10.0,0.0,2.0,4.94,24
saas_002582,1,32.89,17.0,38.0,0.0,14.0,42.38,24
saas_001302,1,21.94,50.0,13.0,1.0,4.0,32.83,19
saas_005812,1,36.17,47.0,7.0,0.0,11.0,32.86,6
saas_007349,1,47.63,50.0,3.0,0.0,7.0,40.18,15
saas_005281,0,54.68,35.0,8.0,1.0,5.0,25.97,18
saas_006114,1,22.09,38.0,1.0,0.0,7.0,18.0,12
saas_001221,1,4.88,139.0,1.0,0.0,10.0,10.1,14
saas_007435,0,0.0,1.0,15.0,0.0,8.0,0.0,23
saas_002548,0,18.44,1.0,3.0,0.0,10.0,25.81,2
saas_000750,0,11.37,20.0,24.0,0.0,3.0,27.81,25
saas_000437,0,29.25,4.0,15.0,1.0,9.0,47.5,30
saas_004371,1,23.2,8.0,7.0,1.0,5.0,21.98,18
saas_004448,0,11.73,164.0,1.0,0.0,12.0,24.81,19
saas_002847,1,2.32,7.0,1.0,0.0,7.0,12.61,29
saas_001173,0,0.0,4.0,11.0,0.0,3.0,0.0,10
saas_007495,0,0.0,193.0,29.0,0.0,14.0,6.14,17
saas_002699,1,26.61,5.0,2.0,1.0,6.0,5.85,14
saas_009888,0,8.21,4.0,14.0,0.0,11.0,0.0,13
saas_009506,1,25.77,13.0,49.0,0.0,13.0,10.37,16
saas_006395,0,22.18,13.0,1.0,0.0,4.0,0.39,19
saas_002481,0,0.0,5.0,47.0,0.0,10.0,4.12,1
saas_005456,1,37.57,1.0,15.0,0.0,4.0,32.63,5
saas_008444,0,7.17,58.0,1.0,0.0,7.0,50.93,28
saas_002706,0,55.27,36.0,1.0,2.0,4.0,44.04,29
saas_004661,1,0.45,11.0,2.0,1.0,7.0,6.33,10
saas_000326,1,0.45,1.0,5.0,0.0,7.0,20.9,5
saas_001039,1,18.09,55.0,16.0,0.0,12.0,18.09,11
saas_002637,0,0.0,14.0,16.0,2.0,9.0,0.0,3
saas_005022,0,37.04,11.0,25.0,0.0,10.0,7.68,7
saas_002499,1,38.56,127.0,16.0,0.0,12.0,36.13,6
saas_001004,0,22.59,20.0,9.0,1.0,6.0,43.56,26
saas_002861,1,48.48,51.0,4.0,1.0,6.0,47.16,2
saas_003233,1,74.47,74.0,16.0,0.0,11.0,54.99,2
saas_001870,1,12.44,74.0,32.0,0.0,8.0,40.99,22
saas_004245,0,11.95,19.0,1.0,0.0,7.0,14.35,17
saas_006927,0,33.59,14.0,1.0,0.0,5.0,35.81,13
saas_008385,1,0.45,33.0,37.0,1.0,6.0,11.17,22
saas_000534,0,63.2,1.0,2.0,2.0,7.0,51.0,18
saas_009827,0,39.68,16.0,25.0,0.0,7.0,22.93,2
saas_007148,0,15.62,86.0,1.0,0.0,7.0,26.76,1
saas_007365,0,65.79,22.0,11.0,0.0,10.0,56.49,5
saas_000585,1,22.7,401.0,15.0,0.0,8.0,15.69,6
saas_009914,1,28.68,38.0,6.0,1.0,5.0,38.95,4
saas_003035,1,0.45,41.0,6.0,0.0,11.0,10.4,8
saas_004428,1,51.44,15.0,6.0,0.0,7.0,24.14,27
saas_004089,1,70.74,62.0,10.0,2.0,9.0,60.94,16
saas_001703,1,19.71,1.0,11.0,2.0,12.0,5.19,28
saas_004295,1,6.52,39.0,16.0,1.0,11.0,10.49,30
saas_005719,0,4.02,40.0,7.0,0.0,5.0,21.79,12
saas_000491,1,3.4,34.0,74.0,1.0,7.0,3.67,4
saas_006899,0,0.0,2.0,1.0,1.0,7.0,24.13,17
saas_004353,0,49.65,2.0,18.0,0.0,6.0,41.17,13
saas_002836,0,24.69,46.0,1.0,0.0,11.0,13.81,4
saas_002266,1,22.95,50.0,4.0,0.0,6.0,30.4,13
saas_007718,1,11.43,17.0,23.0,2.0,11.0,7.88,29
saas_009523,1,37.17,52.0,15.0,0.0,8.0,64.05,29
saas_008022,0,47.44,61.0,2.0,0.0,6.0,24.72,1
saas_004707,1,50.96,11.0,11.0,0.0,9.0,30.19,28
saas_009843,0,36.03,45.0,14.0,0.0,13.0,43.97,4
saas_002900,1,8.18,8.0,6.0,0.0,7.0,12.26,24
saas_009618,0,29.6,2.0,6.0,0.0,10.0,16.5,30
saas_002944,0,39.61,16.0,12.0,0.0,6.0,34.92,15
saas_001916,1,34.15,7.0,1.0,1.0,8.0,21.6,30
saas_003185,0,42.54,2.0,13.0,0.0,4.0,38.94,6
saas_008626,0,68.21,8.0,27.0,0.0,7.0,58.65,20
saas_009434,1,24.38,57.0,1.0,0.0,7.0,11.89,17
saas_007255,1,32.64,12.0,26.0,1.0,11.0,35.84,6
saas_004246,0,44.7,27.0,7.0,2.0,6.0,39.46,8
saas_008615,1,51.15,12.0,2.0,1.0,5.0,47.79,9
saas_005146,1,46.09,216.0,25.0,1.0,10.0,44.73,13
saas_008565,1,0.45,5.0,18.0,0.0,8.0,16.74,5
saas_002518,0,6.07,46.0,43.0,0.0,9.0,3.25,10
saas_000397,1,17.27,28.0,12.0,0.0,5.0,25.8,13
saas_001317,0,40.42,35.0,7.0,0.0,10.0,37.49,1
saas_004560,0,0.0,52.0,1.0,0.0,8.0,7.52,18
saas_000121,0,0.0,26.0,5.0,0.0,7.0,10.27,11
saas_002449,1,22.43,68.0,30.0,0.0,8.0,18.57,30
saas_008855,0,36.15,2.0,16.0,0.0,9.0,29.89,23
saas_008108,0,3.69,1.0,2.0,0.0,7.0,4.08,26
saas_001566,1,4.85,3.0,3.0,0.0,6.0,26.42,2
saas_001984,1,24.52,6.0,1.0,0.0,15.0,45.44,11
